                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     56,                0.01255,                 2.0111,                      0,                0.97535,                 1.1941,                0.48846,                0.48158,                0.41194,                0.13524,                0.44495,                0.44492,                0.33523,                0.15938,                0.02037,                  5.639,                      0,                 1.6055,                 3.2931,              0.0017303,              0.0017303,              0.0017303
                     57,                0.01236,                 1.8908,                      0,                0.93076,                 1.1498,                0.48023,                0.40297,                0.37981,                0.14144,                0.44273,                0.35229,                0.27904,                0.15595,                 0.0195,                 5.6419,                      0,                 1.7007,                 2.6039,              0.0017253,              0.0017253,              0.0017253
                     58,                0.01288,                 2.1122,                      0,                0.95101,                 1.1716,                0.51169,                0.15204,                0.19331,                0.08005,                0.44255,                 0.1315,                0.12698,                0.07023,                0.02414,                 7.0442,                      0,                 2.5167,                 2.2757,              0.0017203,              0.0017203,              0.0017203
                     59,                0.01288,                 1.8302,                      0,                0.97002,                 1.1149,                0.41504,                0.18171,                0.28113,                0.12947,                0.31057,                0.13597,                0.13575,                0.06416,                0.01851,                 5.9697,                      0,                 2.3086,                 1.8204,              0.0017153,              0.0017153,              0.0017153
                     60,                 0.0133,                 1.9861,                      0,                0.96367,                 1.1063,                0.73613,                0.72559,                0.72437,                0.36197,                0.59367,                0.60569,                0.50253,                0.32759,                0.01161,                 2.6895,                      0,                 1.1688,                 1.2875,              0.0017103,              0.0017103,              0.0017103
                     61,                0.01259,                 1.7575,                      0,                0.93959,                 1.1422,                0.75126,                0.77503,                0.75787,                0.37696,                0.65818,                0.64648,                0.56863,                0.39779,                0.01134,                 2.5509,                      0,                 1.1105,                 1.1978,              0.0017053,              0.0017053,              0.0017053
                     62,                 0.0133,                  1.891,                      0,                0.92662,                 1.0517,                0.76035,                0.84054,                0.79221,                 0.4204,                 0.6761,                0.69221,                0.60488,                 0.4375,                0.01106,                 2.4485,                      0,                 1.0795,                 1.1822,              0.0017003,              0.0017003,              0.0017003
                     63,                0.01291,                 1.7604,                      0,                0.91418,                 1.1351,                0.79349,                0.73617,                0.73246,                0.36851,                0.66677,                0.60939,                 0.5464,                0.34416,                0.01226,                 2.7985,                      0,                 1.0849,                 1.4117,              0.0016953,              0.0016953,              0.0016953
                     64,                0.01237,                 1.9218,                      0,                0.91203,                 1.1463,                0.73064,                0.66255,                0.69493,                0.34555,                0.62159,                0.56366,                0.51144,                  0.315,                0.01234,                 2.8134,                      0,                 1.1333,                 1.2586,              0.0016903,              0.0016903,              0.0016903
                     65,                0.01332,                 2.0703,                      0,                 1.0055,                 1.1876,                0.71594,                0.70097,                0.73611,                0.34445,                0.58443,                0.54512,                0.47106,                0.26799,                0.01244,                 2.8579,                      0,                  1.144,                 1.3477,              0.0016853,              0.0016853,              0.0016853
